,tvdb_id,aired_season,aired_episode,name,first_aired,overview,series_tvdb_id,rating,imdb_id,tvdb_avg_rating,tvdb_ratings,first_seen
4224,4783271,7,16,The Table Polarization,2014-02-27,"When Leonard buys a dining room table, Sheldon re-evaluates the changes in his life; Bernadette is torn when Wolowitz gets the chance to go back to space.",80379,TV-14,tt3507240,7.6,3802,2015-10-07 12:18:20
4225,4792591,7,17,The Friendship Turbulence,2014-03-06,Bernadette tries to negotiate peace between Sheldon and Wolowitz; Penny receives an embarrassing offer; Raj wants Amy to write to a woman on his behalf.,80379,TV-PG,tt3521962,7.7,3579,2015-10-07 12:18:20
4226,4792592,7,18,The Mommy Observation,2014-03-13,Sheldon is faced with a new reality when he visits his mom in Houston after a trip to NASA; a murder mystery party starts arguments.,80379,TV-14,tt3517894,7.7,3605,2015-10-07 12:18:20
4227,4792593,7,19,The Indecision Amalgamation,2014-04-03,Raj struggles with guilt when he dates two women at once; Penny has a chance to play a part in a cheesy movie; Sheldon is torn between two gaming systems.,80379,TV-14,tt3521964,7.9,3632,2015-10-07 12:18:20
4228,4794504,1,2,The Cap Table,2014-04-13,"After a celebratory party at the Hacker Hostel, Richard and Erlich learn that Peter Gregory won't pay up until they deliver a viable business plan that includes a slimmed-down staff. A desperate Richard hires former Belson underling Jared, and they set about trying to trim the fat. While Gilfoyle and Dinesh prove essential, Big Head's place in the company is less certain.",277165,TV-MA,tt3668816,7.9,1175,2015-10-07 12:40:26
4229,4794505,1,3,Articles of Incorporation,2014-04-20,"While Gavin Belson begins to hype Nucleus, a competing compression platform, Richard learns that the name Pied Piper is already registered to a sprinkler company, forcing him to negotiate. Meanwhile, Erlich goes on a vision quest for a new company name, and Peter Gregory proves elusive when one of his companies asks for money.",277165,TV-MA,tt3380250,7.7,1119,2015-10-07 12:40:26
4230,4794506,1,4,Fiduciary Duties,2014-04-27,"At Peter's toga party, Richard drunkenly promises to make Erlich a board member, which he regrets the next morning. After being unassigned at Hooli, Big Head finds others like him who have made careers out of doing nothing. Richard struggles to put Pied Piper's vision into words for a presentation without Erlich; later, he discovers an interesting connection between Peter and Gavin Belson.",277165,TV-MA,tt3668330,7.8,979,2015-10-07 12:40:26
4231,4794507,1,5,Signaling Risk,2014-05-04,"Erlich taps a graffiti artist to design Pied Piper's logo, with predictably controversial results. Meanwhile, Richard learns he doesn't have much time to prepare for a live demonstration at TechCrunch Disrupt; Gavin Belson and Peter Gregory have an unexpected encounter; and Jared works on the company's efficiency. ",277165,TV-MA,tt3467892,7.9,979,2015-10-07 12:40:26
4232,4794508,1,6,Third Party Insourcing,2014-05-11,"Richard feels threatened when the team hires The Carver a hacker with a notorious reputation, to help with Pied Piper’s cloud. Jared finds himself taken for a ride when he seeks out Peter Gregory’s signature. Erlich and Dinesh compete for the attention of Tara, Gilfoyles visiting girlfriend. Later, Dinesh faces a sexual dilemma.",277165,TV-MA,tt3557356,7.9,979,2015-10-07 12:40:26
4233,4794509,1,7,Proof of Concept,2014-05-18,"At TechCrunch Disrupt, Richard feels the pressure to finish his demo, but finds himself distracted by a girl he dated briefly, who’s now spreading rumors about him. Jared worries that Monica is taking his place in the company. Dinesh develops a crush on a girl at a neighboring booth. Erlich’s scandalous past connection to one of the judges threatens Pied Piper’s chances.",277165,TV-MA,tt3388032,7.8,951,2015-10-07 12:40:26
4234,4795921,2,10,Naka-Choko,2014-05-02,"The bond between Hannibal and Will grows after Will demonstrates his willingness to go to dark places, a shift that does not go unnoticed by Jack. Jack and the FBI team investigate a tableau made of Randal Tier and his animal exoskeleton, fully realized as the vicious hunter he yearned to be. ",259063,TV-MA,tt3230904,7.6,1118,2015-10-07 12:25:39
4235,4795922,2,11,Kō No Mono,2014-05-09,"The truth of Freddie Lounds’ disappearance is discovered by Jack and his team. Alana expresses her concern over Will’s mental state, but he confuses her fears by encouraging her to arm and protect herself. Mason Verger suspects that his sister, Margot, is plotting to usurp him by getting pregnant with an heir. Hannibal reveals to Will how much Abigail reminded him of his sister, making it even harder for Will to understand why she had to die.",259063,TV-MA,tt3230906,8.0,1258,2015-10-07 12:25:39
4236,4796470,2,58,Revenge x And x Recovery,2014-02-12,"Face to face with Pitou, Gon can't hold back his rage and urges the chimera to fight him. Realizing that Pitou is willing to sacrifice itself to protect Komugi, Killua attempts to calm down his friend down with no success, but in the end, Gon gives one hour for Pitou to treat Komugi in exchange of accompanying him to meet Kite and help him recover his senses. ",252322,TV-14,,6.0,27,2015-10-07 12:39:40
4237,4796834,5,8,App Development and Condiments,2014-03-06,"Dean Pelton lets two designers test their new social networking application at Greendale, leading to a war among the students; Professor Hickey decides to go underground until the battle ends.",94571,TV-PG,tt3278596,7.7,1043,2017-07-01 17:57:12
4238,4796835,6,15,The Wall,2014-03-06,"After Leslie tries to take down the wall separating Pawnee and Eagleton, her life takes several unexpected turns. Tom and Ben meet with potential corporate sponsors for the concert, while Ron brings a surprise to the office and finds a new office hobby.",84912,TV-14,tt3479254,7.8,448,2015-10-07 12:39:50
4239,4798644,2,59,Insult x And x Payback,2014-02-19,"Cheetu attempts to provoke Zeno into fighting him, but Silva appears to pick up his father, killing the ant instanly in the occasion. Separated from the others, Youpi realizes that he failed to prevent the intruders from approaching the king and attempts to vent out his anger on Knuckle and Shoot, creating an overwhelming explosion, a feat that surprised even himself. Knuckle believes this could prove itself as an opportunity to make a comeback, while Youpi plans to use it to defeat them for good. ",252322,TV-14,,5.0,27,2015-10-07 12:39:40
4240,4799267,2,2,"Looks Blue, Tastes Red",2014-06-06,A mock Job Fair provides Taystee with a chance to show off her business smarts; Red feels isolated from her prison family.,264586,TV-MA,tt3099720,7.2,1174,2015-10-07 12:18:20
4241,4799302,2,3,Hugs Can Be Deceiving,2014-06-06,Piper is challenged by her Soso experience; Morello gets her heart broken; a figure from Taystee's past arrives to disturb the status quo.,264586,TV-MA,tt3262412,7.3,977,2015-10-07 12:18:20
4242,4799303,2,4,A Whole Other Hole,2014-06-06,Sophia gives the women a much-needed lesson in female anatomy; Morello takes a detour; Larry makes some life changes.,264586,TV-MA,tt3262414,7.4,1006,2015-10-07 12:18:20
4243,4799304,2,5,Low Self Esteem City,2014-06-06,A bathroom turf war sees deeper lines drawn in the sand as Gloria and Vee go head to head. Piper receives devastating news.,264586,TV-MA,tt3262416,7.2,894,2015-10-07 12:18:20
4244,4799305,2,6,You Also Have a Pizza,2014-06-06,Love is in the air as the inmates prepare for a Valentine's Day party; Red makes an intriguing new discovery. Larry asks Piper to be his prison mole.,264586,TV-MA,tt3262410,7.3,893,2015-10-07 12:18:20
4245,4799306,2,7,Comic Sans,2014-06-06,Piper starts a prison newsletter with the help of Healy and a few other inmates; Vee launches an entrepreneurial enterprise.,264586,TV-MA,tt3262424,7.4,923,2015-10-07 12:18:20
4246,4799307,2,8,Appropriately Sized Pots,2014-06-06,"Piper faces a new backlash over special privileges; Caputo feels pressure to toughen up, resulting in administrative changes.",264586,TV-MA,tt3262418,7.5,1034,2015-10-07 12:18:20
4247,4799308,2,9,40 Oz. of Furlough,2014-06-06,Piper's relationship with Larry faces a real-world test; Red's effort to redeem herself is finally rewarded. A familiar figure returns to Litchfield.,264586,TV-MA,tt3262426,7.6,950,2015-10-07 12:18:20
4248,4799309,2,10,Little Mustachioed Shit,2014-06-06,"The guards get tougher in a bid to turn up prison contraband; a big, lingering secret is finally revealed.",264586,TV-MA,tt3262428,7.5,978,2015-10-07 12:18:20
4249,4799310,2,11,Take a Break from Your Values,2014-06-06,Piper is shocked at an unexpected change in her status; Soso's hunger strike attracts new support that takes on a religious fervor.,264586,TV-MA,tt3262420,7.5,1062,2015-10-07 12:18:20
4250,4799311,2,12,It Was the Change,2014-06-06,Tensions run high as a prison power outage forces several issues to come to light; Piper finds herself compromised and is forced to think on her feet.,264586,TV-MA,tt3262422,7.5,923,2015-10-07 12:18:20
4251,4799312,2,13,We Have Manners. We're Polite.,2014-06-06,Several futures hang in the balance as the inmates face and confront their worst nightmares: Life will never be the same again.,264586,TV-MA,tt3262434,8.1,922,2015-10-07 12:18:20
4252,4800958,5,9,VCR Maintenance and Educational Publishing,2014-03-13,"Jeff, Shirley and Hickey's discovery of a hidden stash of textbooks causes power shifts within the group; Abed and Annie play a VCR game to decide who gets to choose their new roommate.",94571,TV-PG,tt3278600,7.7,985,2017-07-02 11:03:05
4253,4801602,4,2,The Lion and the Rose,2014-04-13,"A who’s who of honored guests turns out for Joffrey and Margaery’s wedding in King’s Landing, but the king’s taste in entertainment rubs many of them the wrong way. Meanwhile, Bronn gives a lesson to an unlikely pupil; Bran’s vision helps map out his journey; Stannis loses patience with Davos; and Ramsay takes a perverse delight in his new pet.",121361,TV-MA,tt2832378,8.3,5793,2015-10-07 15:37:17
4254,4801603,4,3,Breaker of Chains,2014-04-20,"In the frenzied aftermath of the royal wedding, Tyrion gets a visit from a loyal subject, but wonders if anyone in his family will help him out of his current predicament. Meanwhile, Tywin offers to work for the common good with a presumed enemy. Sam takes stock of the personnel at Castle Black. The Hound gives another life lesson to Arya, and Daenerys makes a decision outside the walls of Meereen.",121361,TV-MA,tt2972426,8.0,5336,2015-10-07 15:37:17
4255,4801604,4,4,Oathkeeper,2014-04-27,"Jon welcomes volunteers. Bran, Jojen, Meera and Hodor seek shelter. Jaime and Brienne discuss his honor. Daenerys balances justice and mercy.",121361,TV-MA,tt2972428,7.8,5282,2015-10-07 15:37:17
4256,4801605,4,5,First of His Name,2014-05-04,Jon starts a new mission. Cersei and Tywin consider the next move for the Crown. Daenerys makes plans for the future after hearing the latest news from King's Landing. Lord Baelish and Sansa reach their destination.,121361,TV-MA,tt3060856,7.7,5577,2015-10-07 15:37:17
4257,4801606,4,6,The Laws of Gods and Men,2014-05-11,Tyrion faces his father in the throne room. Stannis and Davos put their faith in a new strategy. Daenerys' sphere of influence expands.,121361,TV-MA,tt3060910,8.0,5605,2015-10-07 15:37:17
4258,4801607,4,7,Mockingbird,2014-05-18,Tyrion gains an unlikely ally. Daario asks Daenerys to allow him to do what he does best. Jon's warnings about the vulnerability of the Wall are ignored. Brienne follows a new lead. Arya and The Hound come across Rorge. Sansa discovers Littlefinger's true intentions for The Eyrie.,121361,TV-MA,tt3060876,8.0,5122,2015-10-07 15:37:17
4259,4801608,4,8,The Mountain and the Viper,2014-06-01,Unexpected visitors arrive in Mole's Town. Sam questions his decision regarding Gilly. Littlefinger's motives are questioned. Sansa is interrogated by Lord Royce. Arya and The Hound arrive at the Bloody Gate. Ramsay tries to prove himself to his father. Tyrion's fate is decided.,121361,TV-MA,tt3060782,8.1,5043,2015-10-07 15:37:17
4260,4801609,4,9,The Watchers on the Wall,2014-06-08,"The Night's Watch attempts to defend Castle Black against Mance Rayder's massive wildling army, who plan to siege the fortress from the north, while a secret garrison of wildlings, including Ygritte, are poised to launch a surprise attack from the south.",121361,TV-MA,tt3060858,8.0,5554,2015-10-07 15:37:17
4261,4801610,4,10,The Children,2014-06-15,Circumstances change after an unexpected arrival from north of the Wall. Daenerys must face harsh realities. Bran learns more about his destiny. Tyrion sees the truth about his situation.,121361,TV-MA,tt3060860,8.2,5230,2015-10-07 15:37:17
4262,4802130,11,1,Roger Passes the Bar,2014-09-14,"Roger is forced to sell his beloved attic bar to a restaurant chain after suffering a heart attack, and a sexy new next-door neighbor promises to take Steve and his friends’ virginity in return for housework.",73141,TV-14,tt3910988,7.5,214,2015-10-07 12:18:19
4263,4803027,2,60,A x False x Rage,2014-02-26,"Ikalgo infiltrates the palace's lower levels to look for Palm with no success. While returning to the surface, his cover is blown and he finds himself trapped in the undergound with an enemy. Meanwhile, Youpi pretends to be angered in order to have Knuckle falsely believe there is an opening for him to attack. Youpi's plan works, but just before he could kill his opponent, Killua paralyzes the ant with a lighting bolt and steps in to fight him. ",252322,TV-14,,5.1,54,2015-10-07 12:39:40
4264,4803339,2,6,Unforgiven,2014-04-03,"King Horik returns to Kattegat with a surprising proposition for Ragnar. Lagertha runs into a less than enthusiastic homecoming from her new husband. Athelstan, struggling with his own inner demons, becomes confidant to King Ecbert.",260449,TV-MA,tt3358060,7.7,2076,2016-08-12 18:23:52
4265,4804384,6,16,New Slogan,2014-03-13,"Leslie aims to create a new town slogan, but runs afoul of local shock jocks. Andy scouts bands to play the Unity Concert and discovers an interesting secret about Ron, while Tom looks for a restaurant locale with Donna and April.",84912,TV-14,tt3547114,7.7,448,2015-10-07 12:39:50
4266,4804537,2,7,Blood Eagle,2014-04-10,"Ragnar and King Horik clash over how to dispense justice to Jarl Borg. In Wessex, King Aelle arrives and Ecbert has an eye on a new alliance.",260449,TV-MA,tt3390212,7.8,1972,2016-08-14 21:10:49
4267,4804538,2,8,Boneless,2014-04-17,Princess Aslaug's latest prophecy comes to fruition as she readies to give birth once more; Ragnar and Horik have very different ideas about the true purpose of their trip to Wessex.,260449,TV-MA,tt3390216,7.6,1817,2016-08-15 18:32:17
4268,4805438,2,61,Strong x Or x Weak,2014-03-05,"Taking advantage of Youpi's distraction, Killua vents out his anger by beating him up, but is forced to flee after his lighting power runs out. Meanwhile, Ikalgo makes use of the underground security system to outsmart his pursuer and find a way to escape back to surface. Morel, on the other hand, is in doubt about whether he should make the first move against Pouf or not. ",252322,TV-14,,5.7,81,2015-10-07 12:39:40
4269,4805439,2,62,Fake x And x Real,2014-03-12,"Morel decides to make the first move and unwillingly frees Pouf from his restrain. Upon realizing that Shoot is missing, unaware that he was taken by Knov to be treated, Knuckle confronts Youpi, assisted by Morel, whose options are drastically reduced upon having his pipe stolen by Pouf, who after realizing that the king is nowhere to be found, decides to rejoin Pitou, who is still working to stabilize Komugi under Gon's vigilant eyes. ",252322,TV-14,,6.0,54,2015-10-07 12:39:40
4270,4805440,2,63,Defeat x And x Dignity,2014-03-19,"Knuckle and Morel confront Youpi with their lives on the line, but just a few moments left of neutralizing his nen with his ability, he is forced to abandon his master or give up on defeating his oponent. ",252322,TV-14,,7.0,54,2015-10-07 12:39:40
4271,4805441,2,64,Pose x And x Name,2014-03-26,"Far away from the palace, Netero prepares himself to confront the king, who much to his surprise, recognizes his value as a fighter and is not willing to kill him. Meanwhile, Pouf learns the situation from Pitou and sneaks past Gon's vigilance to rejoin Youpi as they leave the palace to search for the king. ",252322,TV-14,,8.0,81,2015-10-07 12:39:40
4272,4807189,12,12,Mom's the Word,2014-03-09,"After Peter's mother dies, he befriends her longtime pal, Evelyn (Lauren Bacall); Stewie is upset when he comprehends the reality of death.",75978,TV-MA,tt3547122,7.0,717,2015-10-07 12:18:19
4273,4807749,5,10,Advanced Advanced Dungeons & Dragons,2014-03-20,"When Professor Hickey reveals that his estranged son (David Cross) has a baby, the gang decides to help them reunite through a game of Dungeons & Dragons.",94571,TV-PG,tt3313070,7.6,1014,2017-07-02 11:34:10
4274,4808528,1,2,The Rooster Prince,2014-04-22,"Molly begins to suspect that Lester is involved in the murders, but her new boss points her in a different direction. Meanwhile, Malvo investigates the blackmail plot against a man known as the 'Supermarket King'.",269613,TV-MA,tt3296848,8.0,1857,2015-12-28 12:28:23
4275,4808529,1,3,A Muddy Road,2014-04-29,"Malvo flips the script on the blackmail operation, Molly sets a trap and Gus debates whether he should come clean. Lester's return to work has complicated repercussions.",269613,TV-MA,tt3519062,8.0,1648,2015-12-28 21:01:01
4276,4808530,1,4,Eating the Blame,2014-05-06,"When Gus tries to right a wrong, Malvo embraces his alter ego. Lester finds himself in a surprising situation and Molly uncovers a promising lead.",269613,TV-MA,tt3578722,8.0,1736,2015-12-28 21:14:50
4277,4808531,1,5,The Six Ungraspables,2014-05-13,"When Lester has a close call, Molly makes an unorthodox decision. Gus weighs some neighborly advice and Malvo gets what he wants.",269613,TV-MA,tt3514096,7.9,1677,2015-12-29 21:12:42
4278,4808533,1,6,Buridan's Ass,2014-05-20,"Malvo executes his master plan, while Lester attempts to craft one of his own. Gus and Molly team up in Duluth. ",269613,TV-MA,tt3551076,8.3,1557,2015-12-31 11:49:56
4279,4808534,1,7,Who Shaves the Barber?,2014-05-27,"Malvo seeks answers, while Lester finagles a few of his own. Molly and Gus try to get past a setback in the investigation.",269613,TV-MA,tt3578728,8.1,1647,2015-12-31 12:22:07
4280,4808535,1,8,The Heap,2014-06-03,"Molly faces pressure to close the case, while Lester starts to feel like a new man.",269613,TV-MA,tt3468290,8.0,1467,2015-12-31 14:01:23
4281,4808536,1,9,"A Fox, a Rabbit and a Cabbage",2014-06-10,"Lester has an unexpected encounter, Malvo changes course and a new investigation leads Molly down a familiar path.",269613,TV-MA,tt3599898,8.2,1348,2016-01-01 13:59:39
4282,4808538,1,10,Morton's Fork,2014-06-17,"Molly takes the lead, while Gus pursues a hunch. Lester manipulates a situation and Malvo finds a new target.",269613,TV-MA,tt3599918,8.6,1378,2016-01-01 19:49:08
4283,4809378,6,17,Galentine's Day 2,2014-03-20,"Leslie throws a hasty Galentine’s Day in an attempt to find a replacement for Ann. Tom and Ben look to finalize a deal on tents for the Unity Concert, while Ron finds himself looking after Andy.",84912,TV-14,tt3571458,7.8,448,2015-10-07 12:39:50
4284,4809381,6,18,Prom,2014-04-03,"Leslie helps organize the high school's Senior Prom, and battles with Ron over the future employment of a bright high school senior. Andy takes an unwilling April as his date, and Tom is tasked with DJ'ing and agrees to let Ben help.",84912,TV-14,tt3559602,8.1,476,2015-10-07 12:39:50
4285,4809383,6,19,Flu Season 2,2014-04-10,"In the midst of flu season, a sick Leslie and Andy struggle to book performers for the Unity Concert. Meanwhile, Tom heads to a wine competition in search of a sommelier for his new restaurant, and Ben seeks drunken help from Ron with a personal problem.",84912,TV-14,tt3561964,7.8,392,2015-10-07 12:39:50
4286,4809384,6,20,"One in 8,000",2014-04-17,"Leslie and Ben run a charity auction to raise funds for the unity concert. April steps in to manage Andy's schedule, while Donna asks Ron for help with her ex-boyfriend.",84912,TV-14,tt3575408,8.2,476,2015-10-07 12:39:50
4287,4809385,6,21,Moving Up (1),2014-04-24,"Leslie, Ben, and Andy head to San Francisco for a National Parks Conference. Tom opens his restaurant, Ron has another run-in with his ex-wife Tammy 2, Andy lives a rock and roll fantasy, and Leslie makes a huge decision about her future.",84912,TV-14,tt3575412,8.7,420,2015-10-07 12:39:50
4288,4809386,6,22,Moving Up (2),2014-04-24,"Leslie, Ben, and Andy head to San Francisco for a National Parks Conference. Tom opens his restaurant, Ron has another run-in with his ex-wife Tammy 2, Andy lives a rock and roll fantasy, and Leslie makes a huge decision about her future.",84912,TV-14,tt3575414,9.3,112,2015-10-07 12:39:50
4289,4810880,2,12,Tome-wan,2014-05-16,"In a therapy session, Will imagines how he would kill Hannibal, honestly sharing his visions, and oddly bolstering their co-dependency. Later, in a session with Mason Verger, Hannibal discusses Margot’s unfortunate “accident” and other veiled threats. Jack grows impatient with Will’s progress on catching Hannibal, and brings in a surprise witness from the past to help. And when Hannibal’s life is threatened, Will must decide whether to come to his aid, and give Hannibal the opportunity for revenge.",259063,TV-MA,tt3230910,8.2,1174,2015-10-07 12:25:39
4290,4810881,2,13,Mizumono,2014-05-23,"Hannibal prepares for his imminent departure with, he believes, Will. Will prepares for a departure of another sort, tying up loose ends, not sure if he’ll survive the trap he’s set for Hannibal. Both men feel that Jack deserves the truth, but what is that truth? Loyalties will be tested and forgiveness will be asked… and the inevitable battle between Hannibal and Jack is upon them.",259063,TV-MA,tt3230908,8.4,1146,2015-10-07 12:25:39
4291,4818722,5,11,G.I. Jeff,2014-04-03,"The gang gets animated in the vein of ""G.I. Joe.""",94571,TV-PG,tt3313074,7.3,840,2017-07-02 17:25:22
4292,4818723,5,12,Basic Story,2014-04-10,Subway makes plans to turn Greendale into Subway University; Jeff considers an employment offer; Dean Pelton tells Annie and Abed about the school's first dean.,94571,TV-PG,tt3313076,7.6,811,2017-07-02 19:13:51
4293,4818724,5,13,Basic Sandwich,2014-04-17,"When everyone learns about Greendale's first dean, they embark on a mission to find his old computer lab; Subway enlists Chang to spy on the group as part of its plan to take over the school.",94571,TV-PG,tt3313082,8.0,898,2017-07-03 07:06:06
4294,4821347,12,14,Fresh Heir,2014-03-23,Chris becomes the heir to Carter's fortune but refuses to accept the money; Peter desperately tries to keep the wealth in the family.,75978,TV-MA,tt3575978,6.9,598,2015-10-07 12:18:19
4295,4821925,3,2,The Choice,2014-04-13,"After a quick visit to their new campaign HQ, Selina and her team go on a ride-along with the Coast Guard, where they learn the president has flipped on a major issue, which makes Selina reexamine her own stance. Meanwhile, Gary questions his role with the Veep, and Jonah's new political blog causes trouble. ",237831,TV-MA,tt3257422,7.9,503,2017-08-02 13:06:28
4296,4821926,3,3,Alicia,2014-04-20,"While Selina and her staff prepare for an Annapolis event where she will announce her candidacy, Dan gets word that ""Saturday Night Live"" has done a not-so-flattering sketch about her. ",237831,TV-MA,tt3259028,8.2,475,2017-08-03 16:13:01
4297,4822932,1,8,Optimal Tip-to-Tip Efficiency,2014-06-01,"Poised to compete at TechCrunch Disrupt, the guys of Pied Piper become worried after an impressive presentation by Gavin Belson. As Jared tries to pivot the company, Richard is inspired to make big changes at the last minute. ",277165,TV-MA,tt3557358,8.4,895,2015-10-07 12:40:26
4298,4822933,3,4,Clovis,2014-04-27,"On a fundraising trip in Silicon Valley, Selina is challenged by an anti-fracking mom and visits the campus of Clovis, a tech company with an ambitious young CEO. In D.C., Jonah makes a crude viral video of the Selina-mom encounter, and Dan, with Ben's help, gets an idea for a rumor he can spread against Chung. ",237831,TV-MA,tt3481874,8.2,503,2017-08-03 16:13:03
4299,4823071,12,15,Secondhand Spoke,2014-03-30,"After Peter starts smoking, an advertising executive (Peter Dinklage) asks Peter to be the face of an anti-smoking campaign; Stewie helps Chris with bullies at school.",75978,TV-MA,tt3589740,6.6,717,2015-10-07 12:18:19
4300,4824705,2,2,Governed By Sound Reason and True Religion,2014-04-26,"While Alison struggles with Aynsley's death and Cosima grapples with the worsening symptoms of her mysterious sickness, Sarah enlists Art’s help to find Kira and is shocked when she learns where the trail leads.",260315,TV-MA,tt3314556,7.7,1040,2015-11-22 09:20:20
4301,4824706,2,3,Mingling Its Own Nature with It,2014-05-03,"After hitting the road with Felix, Sarah is forced to turn to a ghost from her past — an old flame named Cal Morison. When their brief respite is brutally shattered, Sarah realizes that no matter how far she runs, it will never be far enough.",260315,TV-MA,tt3314576,7.6,1066,2015-11-22 13:19:07
4302,4824707,2,4,Governed As It Were By Chance,2014-05-10,"Sarah comes home looking for answers, and with the help of Cosima, they begin digging into the origins of the clone experiment. The hunt for answers takes her right into the belly of the beast, but getting out could cost her more than she knows.",260315,TV-MA,tt3360108,7.6,832,2015-11-22 21:09:35
4303,4824737,4,2,Model,2014-05-05,Louie does a benefit show.,155201,TV-MA,tt3704072,7.8,390,2015-10-07 12:38:59
4304,4825218,1,1,Pilot,2016-01-17,"Chuck Rhoades, the powerful U.S. Attorney for the Southern District of New York, is tipped to a case of insider trading with links to Axe Capital and the billionaire hedge fund king Bobby “Axe” Axelrod. This sets Chuck on a collision course with one of the most powerful men on Wall Street. While it could be a career-defining case for Chuck, he must tread carefully, because his wife, Wendy Rhoades, is the in-house performance coach at Axe Capital and Axe’s key confidante. But a costly purchase by Axe gives Chuck the opening he needs, setting off a cat and mouse game where the stakes are high and intensely personal.",279536,TV-MA,tt4608554,8.5,318,2016-05-04 10:30:01
4305,4833100,3,5,Fishing,2014-05-04,"Selina has a secret lunch with a major strategist she may tap as her campaign manager, even as Amy and Dan are openly vying for the job. Meanwhile, Defense Secretary Maddox invites the vice president to his country estate; Gary gets bad news about his shoulder; and Mike's colleagues find out he's mixing business with pleasure.",237831,TV-MA,tt3382358,8.1,447,2017-08-03 16:13:06
4306,4833644,12,16,"Herpe, the Love Sore",2014-04-06,Brian gives Stewie an STD and the guys fight for a booth at the Clam,75978,TV-MA,tt3607766,7.1,627,2015-10-07 12:18:19
4307,4836903,2,9,The Choice,2014-04-24,Ragnar's warriors march on to King Ecbert's villa and are met with a surprisingly vicious welcome party.,260449,TV-MA,tt3390214,7.8,1869,2016-08-16 18:30:02
4308,4836905,2,10,The Lord's Prayer,2014-05-01,Ragnar and King Horik return to Kattegat; Ragnar places his trust in those who have stood by him.,260449,TV-MA,tt3390240,8.2,1635,2016-08-16 21:24:17
4309,4837010,7,2,A Day's Work,2014-04-20,Peggy receives a bouquet of flowers at the office. Pete navigates the politics of new business. Joan is put in an impossibly awkward situation.,80337,TV-14,tt3669680,7.1,727,2015-10-12 14:33:52
4310,4837722,1,3,"Our Town, Our Law",2015-05-28,"New evidence is uncovered by Ethan, who, while still in shock that Kate participated in Beverly's ""reckoning"" in the town square, has another run-in with Sheriff Pope and is given a new house by a real-estate agent. Elsewhere, Theresa and Ben head to Idaho.",269750,TV-14,tt3280610,7.8,671,2016-02-12 19:25:32
4311,4837723,1,4,One of Our Senior Realtors Has Chosen to Retire,2015-06-04,"Ethan is appointed to a leadership role in Wayward Pines and his first act, according to Nurse Pam, should be to call a reckoning for Peter McCall for his treasonous act of graffiti on Main Street. Meanwhile, Ben receives private tutoring from Megan Fisher on his first day of school; and Theresa is offered a job as a real-estate agent.",269750,TV-14,tt3308256,7.6,644,2016-02-13 12:27:14
4312,4839884,2,65,Centipede x And x Memory,2014-04-02,"Ikalgo is attacked by Welfin but the enemy's attempt to restrain him backfires and they find themselves in a stand off. In the occasion, Welfin regains some of his lost memories from when he was still human and gives him a hint regarding Palm's location. ",252322,TV-14,,5.5,54,2015-10-07 12:39:40
4313,4839887,2,66,Breakdown x And x Awakening,2014-04-09,"Killua meets Palm and learns that she was transformed into a Chimera. Refusing to let her see Gon in fear of what effects this could have on his already unstable mind, Killua is attacked by her, unaware that she is under Pouf's control.",252322,TV-14,,5.0,27,2015-10-07 12:39:40
4314,4839888,2,67,Great Power x And x Ultimate Power,2014-04-16,"Netero convinces the king to fight him by revealing that he will tell him his true name once defeated. The chairman then unleashes his most powerful technique that despite striking the king countless times, olny manages to scratch him.",252322,TV-14,,7.0,54,2015-10-07 12:39:40
4315,4839889,2,68,Zero x And x Rose,2014-04-23,The fight between Netero and the king comes to an end,252322,TV-14,,7.3,81,2015-10-07 12:39:40
4316,4839890,2,69,Hostility x And x Determination,2014-04-30,"Pitou completes Komugi's treatment and Gon forces her to accompany him to Peijing in order to restore Kaito's mind, while Komugi stays behind with Killua and the others. Meanwhile, Pouf and Youpi reach the site of Netero's battle with Meruem and can't hide their feelings of sadness upon finding their king's maimed body.",252322,TV-14,,5.0,54,2015-10-07 12:39:40
4317,4840057,7,20,The Relationship Diremption,2014-04-10,Sheldon has a personal crisis when he decides string theory is a waste of his time; a double date ends in embarrassment for Howard.,80379,TV-14,tt3554854,7.8,3411,2015-10-07 12:18:20
4318,4840736,12,17,The Most Interesting Man in the World,2014-04-13,"After some quality time with Stewie at the park, Peter accidentally takes the wrong baby home; to prove he's a responsible adult, Peter takes a business trip to Chicago and returns as a more intelligent and classy person.",75978,TV-MA,tt3628580,7.3,448,2015-10-07 12:18:19
4319,4840945,3,6,Detroit,2014-05-11,"At an economic summit in Detroit, Selina’s staff and her family are peeved by the presence of her new personal trainer. Meanwhile, Jonah and Mike negotiate a photo-op with Selina and Maddox. Later, Catherine protects her mom from a protestor, and Selina attends a women’s gun show.  ",237831,TV-MA,tt3387258,7.8,475,2017-08-03 16:13:07
4320,4840946,3,7,Special Relationship,2014-05-18,"In the U.K. for the 100th anniversary of WWI, Selina’s staff worries about Ray’s growing influence on the Veep. Meanwhile, Dan’s nerves begin to fray as Ben gets news that sends him back to D.C. Later, Jonah arrives in London, U.K. to spy for Team Maddox, and Amy leaks a secret.",237831,TV-MA,tt3560590,7.9,475,2017-08-03 16:13:10
